cityid,urbanArea,Albedo,Evapotranspiration,Specific_humidity,Total_precipitation_rate,Rain_precipitation_rate,Air_temperature,Wind_speed,era5h11_temperature_2m,era5h11_total_precipitation,era5h11_total_precipitation_hourly,era5h11_wind_10m,era5m_temperature_2m,era5m_temperature_2m_max,era5m_temperature_2m_min,era5m_total_precipitation_sum,era5m_wind_10m,pop,Type,continent,continent_v,max_d_rsquared,max_t_rsquared,d_const,d_lnarea,d_lnlsi,d_NDVI,d_imp,city_d_rsquared,t_const,t_lnarea,t_lnlsi,t_NDVI,t_imp,city_t_rsquared,green_space_num,ndvi_imp_green_space_num,non_cool,have_turning_point,max_g_median,max_d_mean,max_d_median,max_t_mean,max_t_median,mean_ndvi,mean_isp
44555,290.3684567,11.63796568,6.55E-05,0.009275255,1.96E-05,1.96E-05,300.2559827,4.634131504,300.8692035,0.000511,8.18E-05,0.848127144,296.7395927,306.5401577,287.3541696,0.044491597,1.03835501,964594.5469,3,Europe,3,0.199446342,0.666425532,14.7484575,20.39597122,-43.5943562,-34.8778024,-26.19892533,0.028925766,-10.74159692,0.704453603,-1.192410216,5.878344006,4.5581881,0.634293346,105,76,0,76,1.054591585,127.7423554,123.162293,1.371591711,1.234865818,0.536568518,0.726079953
44613,73.49150607,12.61829803,6.65E-05,0.009269632,2.12E-05,2.12E-05,300.7643709,4.654706474,301.187389,0.000661,8.67E-05,0.99679666,296.9486211,306.8193541,287.5603863,0.050549437,1.11036246,176608.5456,4,Europe,3,0.199446342,0.666425532,-234.150084,19.41373289,-25.32870371,160.5966657,153.6323071,0.111182167,-8.963902832,0.54782202,-0.897211792,8.036888177,2.047054642,0.505253444,102,67,2,67,1.0171412,121.0682562,117.1285904,1.20375442,1.098474914,0.546434573,0.660811915
44661,122.3467077,12.66539141,7.08E-05,0.009808829,2.55E-05,2.55E-05,299.6409188,4.187510621,299.9763247,0.000766,0.000157,1.16593219,295.869017,304.8288924,287.5344912,0.052238115,0.905754793,150931.8427,3,Europe,3,0.199446342,0.666425532,-285.5337633,40.99354457,-12.61363649,-68.56229352,94.26846017,0.205006345,-7.594977588,0.723433247,-0.801654804,2.632539834,1.575984391,0.552245762,78,49,0,49,0.729250848,135.8192355,124.1296115,1.127151154,1.056632626,0.535182016,0.644597282
44687,103.3203976,12.78412985,6.99E-05,0.009901091,2.48E-05,2.48E-05,299.9878589,4.436732346,300.3232665,0.000715,0.000131,1.484150135,296.4202924,305.204881,288.2119625,0.049655479,1.084533933,290637.8686,3,Europe,3,0.199446342,0.666425532,7.682147686,-31.34588727,60.47043341,371.3398969,221.0404799,0.083334542,-8.378769397,0.324421481,-0.461187741,7.578232166,3.790687927,0.562588257,92,57,0,57,0.754341137,128.8327691,123.6323797,1.065925555,0.9278021,0.545288371,0.700542379
44744,208.4496441,11.97551314,8.97E-05,0.009561034,2.75E-05,2.75E-05,299.3807077,4.487361324,300.0392462,0.000716,0.000103,0.932203564,295.8959139,305.9511488,286.3342515,0.056070986,1.011692201,557348.9288,4,Europe,3,0.199446342,0.666425532,-370.0642345,-1.968215574,25.91590041,451.352359,372.4319912,0.287392518,-11.77938703,0.598321789,-0.960226359,7.780982141,6.353164083,0.703372779,93,63,0,63,0.831829451,127.1957309,119.6451672,1.263476811,1.076081622,0.545135665,0.631821588
44778,234.899671,12.70462092,0.000101,0.009865261,2.70E-05,2.70E-05,297.9727048,4.370508077,299.3208606,0.000631,9.56E-05,0.662463514,295.0237745,305.296951,285.0118707,0.0511986,0.84616972,1067507.011,4,Europe,3,0.199446342,0.666425532,103.3047702,-6.848780849,32.97635253,27.15117817,36.52316042,0.057356486,-7.121593069,0.84376805,-1.449019868,0.592456978,2.73529795,0.509160099,77,53,2,53,1.309916859,116.5182882,115.286192,1.640763658,1.642583602,0.58035611,0.606072955
44857,305.7541021,11.69036533,8.80E-05,0.009383145,2.67E-05,2.67E-05,299.8068088,4.602644068,300.4444667,0.000679,0.000115,0.782041038,296.1422736,306.1983704,286.5139287,0.049728581,0.951065728,720802.7634,4,Europe,3,0.199446342,0.666425532,387.2651226,19.69862454,-17.46591832,-730.5336812,-61.2632105,0.177280159,-6.401038973,0.663491843,-0.840559346,1.396221966,1.682297357,0.434348672,69,48,3,48,1.005344891,99.20057427,88.33884724,0.934999874,0.869581193,0.593539665,0.512680359
44912,83.50925592,11.52819126,9.14E-05,0.009206169,2.81E-05,2.81E-05,299.8468457,4.642466065,300.7295106,0.000572,8.13E-05,0.721557845,296.1920633,306.8476172,286.1756917,0.043709181,0.858759255,238022.7919,4,Europe,3,0.199446342,0.666425532,-77.6818464,-4.962692711,12.34667477,135.6752519,254.7334452,0.032658304,-11.18787739,0.634932339,-0.933165106,5.388311725,6.424704247,0.488085675,129,86,2,86,0.751765145,119.0313077,111.6093402,1.006045248,0.748627874,0.584557228,0.594670014
44975,207.8843972,14.94941521,8.62E-05,0.010641763,3.72E-05,3.72E-05,294.8815631,3.648193239,296.269188,0.001084832,0.000162,0.779623412,292.7279874,302.9438882,283.1681696,0.089327647,0.447752547,565147.4329,4,Europe,3,0.199446342,0.666425532,-498.6450065,40.69696808,-41.99213943,268.1358253,184.5288147,0.281065613,-10.0514937,0.821368787,-1.284159208,4.529962541,3.257257342,0.575481081,77,54,4,54,0.914577605,124.2589034,109.9369638,1.180096345,1.0083695,0.604680351,0.547146536
45018,55.02100356,14.21287457,8.71E-05,0.010275776,3.63E-05,3.63E-05,294.6498516,3.200628493,295.6334673,0.001161059,0.000209,0.608071659,291.9461244,302.2612058,282.4375802,0.094662207,0.433971379,199391.4621,4,Europe,3,0.199446342,0.666425532,344.9970438,30.66795371,-69.41344496,-686.6051596,-28.64341449,0.133167658,-5.70071524,0.069950792,-0.201283673,7.133774856,3.869863229,0.422387653,47,28,2,28,0.799920332,137.4510313,121.3908427,1.277429026,1.172311275,0.601444571,0.577498514
45040,67.49059178,14.98079871,8.82E-05,0.010602302,3.73E-05,3.73E-05,295.2194151,3.935546909,296.8502422,0.000986,0.000134,0.715422332,293.2101092,303.7018764,283.6029666,0.084463115,0.38704466,160120.5645,4,Europe,3,0.199446342,0.666425532,154.4264295,-53.94608005,195.596653,453.5313582,13.29820552,0.229575887,-9.231569458,0.6494114,-0.798661799,5.75368781,2.529134479,0.608603127,33,22,2,22,0.79442679,146.5693905,157.4118853,1.120378865,1.046842063,0.603699207,0.537327743
45048,54.71483714,15.0573344,8.95E-05,0.010618382,3.68E-05,3.68E-05,295.2287071,3.931643063,296.8592384,0.000967,0.00014,0.710103167,293.1917852,303.5691751,283.7243361,0.078017649,0.466770764,149997.5079,4,Europe,3,0.199446342,0.666425532,-124.6598909,-8.191206042,21.28012219,412.4606436,100.0720381,0.073442481,-7.377323105,0.607351117,-0.944733367,4.904027839,1.058585079,0.605590872,56,41,1,41,0.978321839,118.456478,98.14499428,1.168854197,1.036840345,0.6012556,0.521587776
45082,64.94808238,14.72883392,9.02E-05,0.010519367,3.87E-05,3.87E-05,295.3881745,3.893642714,296.9318371,0.000974,0.000133,0.682850799,293.2482498,303.7690933,283.5760375,0.079925006,0.396195894,192461.9698,4,Europe,3,0.199446342,0.666425532,-260.4262538,24.29514851,-20.59637372,46.41847433,176.381633,0.372949968,-11.32783193,0.951549362,-1.357997274,5.607655611,1.975999868,0.751990026,37,24,3,24,1.048344902,77.88364493,69.77608065,1.071338447,0.731627542,0.611645388,0.492969653
45174,58.56531106,15.38728521,3.89E-05,0.008931134,2.51E-05,2.51E-05,291.2674321,4.67421361,292.8117578,0.000905,0.000101,1.620708371,290.5274881,301.4108701,282.839013,0.066625914,1.233540543,214930.0114,3,Europe,3,0.199446342,0.666425532,-393.1609283,24.42648531,-44.40719214,561.215664,14.49720344,0.239637512,-1.876538931,-0.096324079,0.182778135,5.242689605,0.745777498,0.454879859,62,31,5,31,0.538958106,100.6649856,97.29187457,0.516873095,0.422372893,0.528215707,0.490362451
45175,121.4664477,15.68080022,3.92E-05,0.008925182,2.47E-05,2.47E-05,291.246762,4.674039078,292.7914871,0.00091,0.0001,1.605147749,290.4981272,301.4635701,282.69502,0.067127714,1.215945171,394988.7083,3,Europe,3,0.199446342,0.666425532,-194.542,8.708951886,26.08424623,214.8200835,173.1099279,0.072399724,-4.241610776,0.088470002,0.103119366,6.547229975,1.209571671,0.38048404,76,47,3,47,0.691604831,129.7878134,109.2674935,0.81954526,0.783917953,0.518330561,0.536660348
45283,90.57743794,17.06415793,3.56E-05,0.008481649,3.16E-05,3.17E-05,288.7687142,4.101406031,289.9699452,0.001452743,0.000165,1.491031766,288.1246493,298.8254324,280.5925467,0.10404112,1.172876556,241644.4067,3,Europe,3,0.199446342,0.666425532,-168.3137292,-2.412024027,38.79028737,327.98852,98.36732301,0.163728126,-8.825215934,0.243933107,0.365964479,10.02193062,1.617688291,0.78453865,44,27,1,27,0.864722052,112.2044168,119.8583741,1.157552203,1.053767785,0.613087771,0.543709053
45296,56.66287718,17.02783209,3.94E-05,0.008831239,2.62E-05,2.62E-05,290.6382834,4.671215165,292.2460456,0.001000934,0.000111,1.571251074,290.0218398,301.5378872,281.9127103,0.074120868,1.187625064,161831.0115,3,Europe,3,0.199446342,0.666425532,-68.55502848,4.774307197,-31.82278886,256.6491662,101.1631577,0.11499791,-6.420096829,0.213940733,-0.010009312,7.85563878,1.879603397,0.611965217,53,25,6,25,0.592587726,126.8441703,101.5063234,0.844059014,0.645217956,0.532197287,0.514978237
45341,67.78847258,17.02803669,3.62E-05,0.008491931,3.24E-05,3.26E-05,288.4770899,4.052892126,289.6731239,0.00153251,0.000172,1.516028406,287.9112989,298.3799627,280.5502713,0.108671222,1.190624739,216064.3055,3,Europe,3,0.199446342,0.666425532,-201.9480514,14.1809385,-10.43647461,149.728426,185.0570624,0.305080815,-10.88731474,0.64973681,-0.217183883,6.869277443,3.690917828,0.725153696,38,27,0,27,1.16824554,119.0525389,125.4079597,1.437584713,1.059246567,0.595989399,0.564437106
45349,95.34237848,16.89290835,3.67E-05,0.008558321,3.10E-05,3.11E-05,288.8067311,4.123439411,290.148975,0.001413281,0.000168,1.493793781,288.3289579,298.991024,280.8343063,0.100939463,1.184175795,271135.2165,3,Europe,3,0.199446342,0.666425532,-80.13104611,-4.547038858,0.950712337,339.9302906,125.3447058,0.07151272,-8.515058793,0.782394984,-1.365231011,3.624985349,2.596854737,0.793353704,60,35,3,35,0.743424807,127.9935771,129.9242958,0.889451137,0.664639877,0.553540168,0.513105179
45375,116.1101136,16.92954388,3.68E-05,0.008174286,3.27E-05,3.27E-05,287.3319939,3.559483729,288.5246699,0.00131151,0.000159,1.241763402,286.8274065,296.3778061,279.6730098,0.097133507,1.006479878,434991.4163,3,Europe,3,0.199446342,0.666425532,-292.4289765,30.1214802,-23.24902819,160.6284647,103.4352212,0.195391021,-7.917405264,0.716080046,-1.265486255,5.166131968,0.807255344,0.645903264,68,36,4,36,0.790304044,124.1656634,122.8673597,1.041477537,0.857580407,0.585299412,0.499913542
45392,92.00061031,16.69355108,4.19E-05,0.008976756,2.97E-05,2.97E-05,289.4376908,4.367494389,291.0856025,0.001171413,0.000143,1.508794524,289.1170443,299.1853098,281.5104054,0.083003129,1.312086908,337653.8912,3,Europe,3,0.199446342,0.666425532,-224.236834,-23.47665756,56.77194913,650.0717673,232.2322518,0.394350182,-9.693305158,0.475398348,-0.566283058,8.119545283,4.024934356,0.774326554,66,42,3,42,0.987729697,108.5535144,97.80759115,1.127960548,0.903491243,0.56151225,0.549648845
45486,81.47075855,16.7645487,4.22E-05,0.00896163,2.97E-05,2.99E-05,289.0843646,4.388097853,290.6537506,0.00126587,0.000151,1.550042979,288.8119293,298.4787749,281.5592275,0.088321067,1.37294241,203199.9846,3,Europe,3,0.199446342,0.666425532,-107.3807973,12.09546308,-19.56340049,151.9764806,49.4567557,0.064506073,-7.620434732,0.701251539,-1.245815772,3.309876349,2.263090014,0.521848681,37,20,1,20,0.916295888,101.3966191,84.0962614,0.934063326,0.772782602,0.564010237,0.518829854
45543,369.284953,16.09713074,3.58E-05,0.008152151,3.69E-05,3.70E-05,287.0687862,3.407877642,288.2576283,0.001499543,0.000171,1.301208086,286.7195583,295.9642569,279.94953,0.107469262,1.016379765,1069185.811,3,Europe,3,0.199446342,0.666425532,-110.1194547,-4.480168964,30.37786558,211.0680962,211.3734517,0.091653458,-8.994271919,0.714333348,-1.273454542,5.266499617,3.148962073,0.477040251,103,79,4,79,1.326724429,125.5309802,121.1873134,1.519977069,1.489949241,0.60291322,0.532430229
45701,67.09964972,16.76691458,3.75E-05,0.00884027,2.77E-05,2.77E-05,290.4403229,4.54853349,292.2072012,0.001002286,0.000121,1.551369995,289.9846731,301.7959112,281.7038398,0.073066683,1.196673224,193937.9101,3,Europe,3,0.199446342,0.666425532,-306.7935059,47.51902967,-38.47103648,104.8615172,-111.0621654,0.289354457,-6.079136719,0.239929923,-0.57270862,7.316916493,2.835418788,0.76797311,37,20,1,20,0.85425546,129.9988424,109.4441596,1.08175689,0.909920153,0.547672325,0.514146531
45707,73.12651571,14.96668608,3.90E-05,0.008943685,2.62E-05,2.62E-05,291.1757432,4.623345562,292.7168109,0.000908,0.000107,1.621213767,290.4586121,301.1536779,282.8871738,0.066837362,1.264988238,368684.1221,3,Europe,3,0.199446342,0.666425532,-236.2412264,34.10847314,-34.13013044,200.5642038,-93.40891599,0.219546118,-5.964366437,0.185459425,0.250385158,7.442359543,1.718879591,0.531630246,49,33,2,33,0.868901838,114.5742409,110.9727997,1.130316021,0.91815929,0.532952537,0.593542984
45732,113.4782929,17.12868303,3.77E-05,0.008750748,2.87E-05,2.87E-05,290.1350288,4.527007097,291.7842495,0.001065939,0.00013,1.536581563,289.6283218,301.3563582,281.4224504,0.077773911,1.186882054,458294.6236,3,Europe,3,0.199446342,0.666425532,-172.1374588,6.079564412,-10.71675632,336.4558014,108.7080463,0.088442269,-5.348186408,0.048271668,0.160598741,7.695719424,2.41877693,0.661094115,93,55,3,55,0.724674036,117.29632,106.9635521,0.810081097,0.681289389,0.533969257,0.566467153
45780,231.6599385,17.30002596,3.62E-05,0.008405094,3.09E-05,3.09E-05,288.6222108,4.285778915,289.7870776,0.001269579,0.000139,1.367251949,287.8773527,298.1245092,280.3892831,0.090234699,1.136693694,431247.5993,3,Europe,3,0.199446342,0.666425532,-353.2977149,12.1498042,-14.54700991,530.5097714,127.1636999,0.3824056,-10.22234724,0.701035366,-1.159840146,8.016942557,2.565875917,0.620500043,100,59,2,59,1.02792353,140.1909078,135.6910803,1.565749519,1.414988864,0.619362967,0.47030167
45810,1849.916837,15.97000323,4.01E-05,0.008941347,2.61E-05,2.61E-05,290.9046635,4.643294932,292.5437782,0.000935,0.000109,1.592175683,290.2909569,301.4126491,282.3502909,0.069017047,1.230846158,9085234.956,3,Europe,3,0.199446342,0.666425532,286.1009769,-11.74212938,38.1002278,202.3350689,-215.5787142,0.054522055,-6.225070752,0.317554818,-0.327380833,6.727830089,1.770016828,0.533742155,152,88,1,88,0.995735131,150.8015455,151.1135835,1.493029542,1.340417805,0.526739437,0.777608318
45825,87.72902138,15.46882757,4.19E-05,0.008990685,2.75E-05,2.75E-05,290.63798,4.576406507,292.275931,0.000953,0.000118,1.573904623,290.0806556,300.6893466,282.2902321,0.070623723,1.278802567,316943.6952,3,Europe,3,0.199446342,0.666425532,-58.79992589,-10.1097174,49.45341606,281.0718898,98.36589531,0.210480897,-7.821122322,0.304455041,-0.233387815,8.334520991,2.903868864,0.782523598,52,35,1,35,0.938955029,107.4508785,109.3212015,1.041047053,0.795992597,0.535660551,0.53780469
45853,111.5227193,17.15653493,3.79E-05,0.00877775,2.92E-05,2.92E-05,289.9618055,4.467534168,291.66348,0.001069582,0.000133,1.506679517,289.539282,301.215557,281.2895236,0.076862124,1.185672936,377714.2678,3,Europe,3,0.199446342,0.666425532,-89.12082089,-10.01805478,12.65617299,347.6913267,161.6801808,0.109504009,-9.096552087,0.312279589,-0.31715643,9.854970009,3.322938108,0.75771204,101,61,4,61,0.83968585,109.402054,103.128425,1.008067161,0.732580862,0.561276091,0.547677375
45877,373.3748158,17.47451867,3.75E-05,0.008373994,3.13E-05,3.13E-05,288.1862845,4.200866286,289.3825417,0.001279455,0.000145,1.330300192,287.5301471,297.6447911,280.1352963,0.090083942,1.130632524,983753.6067,3,Europe,3,0.199446342,0.666425532,15.55133134,-14.53164605,56.88766065,255.1833345,74.15579667,0.052472599,-11.24660592,0.743346439,-0.933388553,8.754459151,2.196682779,0.698212459,117,76,0,76,1.22763829,148.45092,140.3726563,1.736146671,1.374748389,0.606732093,0.614778127
45928,51.69536006,16.27465658,4.02E-05,0.008935825,2.86E-05,2.86E-05,290.2445689,4.453082134,292.0035027,0.001004211,0.000126,1.5124841,289.8593015,300.885159,281.7940267,0.072287021,1.233119038,180776.4412,3,Europe,3,0.199446342,0.666425532,-208.300978,25.42572681,-41.2557699,137.2116857,64.51361086,0.213209522,-12.48463673,0.790363925,-1.215146686,9.875454885,3.488633742,0.78857236,55,36,3,36,0.645600499,101.8801287,108.4347376,1.125099898,0.620123864,0.545043505,0.554264696
45952,582.8996927,17.05564212,3.56E-05,0.0084969,3.00E-05,3.01E-05,289.2910765,4.344364172,290.5031205,0.001296088,0.000144,1.476524043,288.5432187,299.297557,280.885381,0.093805036,1.158886764,1535386.698,3,Europe,3,0.199446342,0.666425532,-370.5293395,13.25855232,21.79905678,241.1674749,310.5782725,0.26125208,-10.81179685,0.478653575,-0.518098126,7.328345101,5.805358556,0.674885501,66,53,0,53,1.015390089,143.5588803,135.35007,1.570277594,1.455325004,0.583478441,0.677813352
45974,88.13833413,15.60914039,4.36E-05,0.00902862,2.80E-05,2.80E-05,290.4987137,4.595491103,292.1310166,0.000958,0.000116,1.57290541,289.9750498,300.2155735,282.3275949,0.071382129,1.318736626,319383.5142,3,Europe,3,0.199446342,0.666425532,-45.01263836,-26.80347002,89.66967129,328.4678694,248.4163902,0.222164218,-6.818516122,0.39441963,-0.191012185,5.542995427,1.833519535,0.607974136,79,47,4,47,0.832141995,117.9645014,113.4799048,0.980779644,0.918812932,0.535749611,0.58581448
45990,634.589656,17.21160623,3.76E-05,0.008721981,2.96E-05,2.96E-05,289.6294856,4.311175906,291.2503337,0.001124668,0.000142,1.465562872,289.1958267,300.5988483,281.0401299,0.080731402,1.1768344,2184685.486,3,Europe,3,0.199446342,0.666425532,-372.2321112,45.6130575,-44.27119744,-58.49558028,198.8451329,0.15641175,-12.19525882,0.576831674,-0.713781847,9.366101888,5.090545631,0.688693839,114,83,0,83,0.928347167,133.9638039,130.5277435,1.412155362,1.202089175,0.564339571,0.661528448
46021,67.40848817,16.37794994,3.66E-05,0.007847672,2.65E-05,2.65E-05,287.3248031,3.638351204,288.0860562,0.001020284,0.000123,0.938787505,286.366736,294.8296733,279.2257689,0.08118686,0.767369773,182848.2471,3,Europe,3,0.199446342,0.666425532,-196.6161952,8.795509321,18.4302524,199.4988019,174.5678337,0.191334372,-8.303855355,0.468895558,-0.540312346,7.900699397,1.279502811,0.812588631,55,28,2,28,0.73980333,122.7381116,118.0314797,0.844301172,0.571410407,0.557727079,0.533674259
46025,104.4209233,17.07800084,3.52E-05,0.008577491,3.02E-05,3.03E-05,289.4372376,4.222577505,290.8343218,0.001234697,0.000152,1.469686725,288.8515905,300.062188,280.9365435,0.089467219,1.171123219,291006.8214,3,Europe,3,0.199446342,0.666425532,-386.5443941,19.90375437,11.46840193,262.8733485,218.6536972,0.507080005,-10.1806504,0.955362256,-1.241106227,1.781195011,3.742891557,0.839099192,41,21,1,21,1.045891217,100.7348373,111.3684648,0.991410487,0.666517424,0.583147418,0.542281674
46044,639.0487785,17.09046972,3.52E-05,0.008521184,3.05E-05,3.06E-05,289.1980341,4.212747649,290.4826083,0.001316511,0.000153,1.489090843,288.5314767,299.4991938,280.7572658,0.095265098,1.168145835,2132800.397,3,Europe,3,0.199446342,0.666425532,-22.18834141,6.588360135,2.78790041,156.7525003,6.049807912,0.04700107,-13.22233417,1.25108851,-1.881908661,4.648952084,2.811525457,0.5729578,76,57,0,57,1.076574324,145.4116663,135.1281114,1.732268875,1.530802326,0.587209773,0.691955742
46100,131.5917535,16.46118178,4.14E-05,0.00895669,2.92E-05,2.92E-05,289.8048376,4.396082201,291.4971714,0.001085046,0.000134,1.503705644,289.4549026,299.90978,281.6365222,0.077273556,1.284376557,533533.5357,3,Europe,3,0.199446342,0.666425532,-264.8450049,-7.242636749,52.16514241,466.6553352,223.7375082,0.141012638,-8.678292213,0.494691512,-0.640545233,6.402274515,3.398170827,0.581225804,153,86,8,86,0.789651757,115.51326,105.8843863,0.926787397,0.781690118,0.551427208,0.576379014
46112,290.7582563,16.94372801,3.60E-05,0.008526037,3.10E-05,3.11E-05,288.842431,4.118060695,290.1218774,0.001405843,0.000164,1.495508131,288.2701188,298.9885093,280.7218341,0.10076907,1.187974109,934103.4753,3,Europe,3,0.199446342,0.666425532,-215.89726,13.94891312,-25.21683862,36.7697384,327.3537159,0.196364857,-10.61902162,0.69624869,-0.899736635,7.77253772,2.780466897,0.648331968,78,54,1,54,0.885839065,131.7783206,131.0536662,1.376541885,1.033052941,0.546175807,0.668720308
14946,62.44907559,10.55487753,8.93E-06,0.017217004,3.88E-05,3.88E-05,300.6479098,3.914700823,300.0797615,0.001120659,0.000131,3.403587189,301.3814386,305.0181501,297.9636453,0.112736982,3.380021608,109069.0053,1,North America,4,0.199446342,0.666425532,-57.24767836,-39.02930062,125.8110868,701.2962158,-9.286356722,0.208808045,-8.712371062,0.479826687,-0.669645114,8.605748779,0.677155038,0.735935953,50,28,0,28,1.088018437,100.3671985,112.6612391,1.098083947,0.867481265,0.612534882,0.54947386
15828,54.48398505,12.40480773,7.61E-07,0.008998344,2.92E-05,2.91E-05,286.7213203,2.832143498,289.3727304,0.001559687,0.000143,1.156504823,291.5148198,301.4272572,283.0672497,0.107926388,1.2746456,72120.18673,4,North America,4,0.199446342,0.666425532,-431.2630109,73.11620548,-88.48129703,-150.982928,73.85593064,0.184163962,-9.144187973,0.091338604,-0.220436368,11.7723352,4.849198855,0.653830388,31,21,1,21,0.79697056,141.3789875,137.6545834,1.198655407,1.033512763,0.62415437,0.480735326
